message_id,date,sender_id,message,youtube_link
788,2022-03-18 18:39:57+00:00,-1001102021238,"ውድ አንባቢያን እንደምን አላችሁ  እንግዲህ እንደምታውቁት በሀገራችን  እንዲሁም በተለያዩ  የአለማችህ ክፍሎች ግጭቶች እና ጦርነቶች  ተበራክተዉ ቆይተዋል። ከዚሁ ጋር ተያይዙ በአብዛህኛዉ የሚጎዳው ሰው ደግሞ የአጥንት ስብራት ይኖረዋል 

እነዚህ ከጦርነት ጋር ተያይዘው የሚመጡ       ስብራቶች ደግሞ ብዙዉን ጊዜ ክፍት ስብራቶች ስለሆኑ ህክምናቸው ከሌሎች ስብራቶች ለየት ያለ ይሆናል

ክፍት ስብራት ማለት አጥንቱ በቆዳው ዉስጥ ዘልቆ ሲወጣ እና በአይን ሲታይ የሚፈጠር ፣ ወይም ደግሞ ጥልቅ የሆነ ቁስለት በቆዳው ላይ ሲኖር የሚፈጠር ነው 

ምንም አንኳን ሁሉም ስብራቶች ድንገተኛ ሕክምና ቢፈልጉም ከፍት ስብራቶች ግን ከዚህ በበለጠ  የተለየ ትኩረት ይፈልጋሉ። ይህም የሆነዉ እነዚህ ስብራቶች በፋጥነት አስፈላጊውን ህክምና ካላገኙ የአጥንት ኤንፍክሽን ሊያመጡ ስለሚችሉ  ነው 

የአጥንት ኤንፍክሽን አንድ ጊዜ ከተከሰተ ለማከም በጣም አስቸጋሪ የሆነ በሽታ ነው ስለዚህ ማንኛውም ክፍት ስብራት ሲኖር በአፋጣኝ ወደ አጥንት ቀዶ ሕክምና ስፔሻሊት ጋር ቀርቦ መታከም አማራጭ የሌለው ውሳኔ ነው

የክፍት ስብራት ሕክምና ምን ይመስላል የሚለውን የተወሰነ ለማየት  ያክል እምክራለሁ 

የመጀመሪያው ሕክምና የሚሆነው የሚሰፈሰ ደም ካለ ደሙን ማስቆም ነው ከዚህ በተጨማሪ ግን  እነዚህ ስብራቶች ለኢንፍክሽን የተጋለጡ ስለሆነ  እሱን ለመከላከል የኢንፍክሽን እና የቴላነስ መከላከያ መድሀኒትቶች ጉዳቱ በደረሰ በአጭር ጊዜ ዉስጥ መስጠት ያስፈልጋል ከዚህ በተጨማሪ ደግሞ የህመም ማስታገሻ መስጥት እና ስብራቶትነን  በመደግፊያ ማስር ያስፈልጋል",
787,2022-03-18 17:53:09+00:00,-1001102021238,,
786,2022-03-18 17:53:09+00:00,-1001102021238,,
785,2022-03-18 17:53:09+00:00,-1001102021238,,
784,2022-03-18 17:53:09+00:00,-1001102021238,,
783,2022-03-18 17:53:08+00:00,-1001102021238,"ዛሬ ምሽት 330 በ ፋና ቴሌቪዥን 

ስለ መካንነት ወይንም መውለድ አለመቻል ዶር ትልቅ ሰው  ከ ሃያት ሆስፒታል መልስ ይሰጠናል።

አንዲሁም በድንገተኛ አደጋ ግዜ የሚከሰቱ ስብራቶች በ ዶር ቃልኪዳን  

  እና ሌሎች ልዮ ልዮ ፕሮግራሞቻችንን እቤትዎ በመሆን ካርድ ሳያወጡ ይመልከቱ

የዶክተርስ ኢትዮጵያ ፕሮግራም ስፖንሰር ያደረጉላቹ 

ሃያት ሆስፒታል ሜዲካል ኮሌጅ
ራማዳ አዲስ ሆቴል",
782,2022-03-15 17:57:48+00:00,-1001102021238,"ከ 200 በላይ የራስ ምታት ህመሞች አሉ

የ ብዙ ሰው ጥያቄ የሆነው ራሴን አመመኝ ከፍሎ ነው የሚያመኝ  የውጥረት ስሜት  ጭንቅላቴ ሊፈነዳ ነው እና ሌሎችም 

ታዲያ ይህን ህመም በቤት ውስጥ እንዴት እናክመው 

ዶር ኤሊያስ የውስጥ ደዌ ስፔሻሊስት በ ሃያት ሆስፒታል ማግኘት ይችላሉ። 09 09 46 46 46 

 አሁን በ ዮቲውብ ይመልከቱ",
781,2022-03-14 16:42:04+00:00,-1001102021238,"ሁለት ጥንዶች አንድ ላይ እየኖሩ በ ሳምንት 3 ግዜ እና ከዛ በላይ ያለ ምንም እርግዝና መከላከያ ግንኙነት አድርገው ለ አንድ አመት እርግዝና ካልተፈጠረ ይህ ችግር አለ ልንል እንችላለን ።

ሃያት ሆስፒታል ሜዲካል ኮሌጅ
ዶር ትልቅሰው ዳኛቸው የማህፀን ፅንስ ህክምና ስፔሻሊስት
09 09 46 46 46

መልካም ምሽት 
dailytips",
780,2022-03-09 17:35:30+00:00,-1001102021238,"6 ህይወትን ማጣፈጫ ቅመሞች 



ሁሉም ሰው ሊመለከተው የሚገባ 

አሁን ካለህበት ነገር እንዴት መውጣት ትችላለህ 

 አሁኑኑ ይመልከቱ",
779,2022-03-06 17:25:38+00:00,-1001102021238,"ቁመት መርዘም እና ማጠር 

አንዳንድ ሰው ቁመቱ ከልክ በላይ ይረዝማል አንዳንድ ሰው ደግሞ አጭር ይሆናል

ዶር ቃልኪዳን አንድ ታካሚ ነበረኝ ቁመቱ ከተለመደው በላይ ረዥም ነው። ምናለበት ኢትዮጵያን ወክሎ ስፖርት ላይ ቢሳተፍ እል ነበር

ግን እውነታው እሱ አደለም ቁመቱ በመርዘሙ ለብዙ የጤና ችግር ተጋልጧል 

ቁመጥ ከመጠን በላይ እንዳይረዝም ህክምና አለው  አጭር ሰውስ እንዲረዝም ህክምና አለው ወይ 

አሁኑኑ በ ዮቲውብ ይመልከቱ",
778,2022-03-04 18:27:46+00:00,-1001102021238,,
777,2022-03-04 18:27:46+00:00,-1001102021238,,
776,2022-03-04 18:27:46+00:00,-1001102021238,"ሰሞኑን በተለያዮ ሚዲያዎች ላይ በ  ቁመት ረዥም ሰው ስናይ ነበር 

ዶር ቃልኪዳን እውነትም ረዥም ነው ትለናለች 
ስለዚህ ጉዳይ ሰፊ ማብራሪያ ይዘን መተናል 

ዛሬ አርብ ምሽት 330  በ ፋና ቴሌቪዥን ይጠብቁን 

ሌሎች ጉዳዮችንም አንስተናል  ከእርሶ ሚጠበቀው በ ፋና ቴሌቪዥን ካርድ ሳያወጡ እየተዝናኑ መመልከት ብቻ 

የዶክተርስ ኢትዮጵያ ስፖንሰሮች

ሃያት ሆስፒታል ሜዲካል ኮሌጅ
ራማዳ አዲስ ሆቴል",
775,2022-03-02 17:50:31+00:00,-1001102021238,"የብዙ ሰው ጥያቄ የሆነው የማህፀን ኢንፌክሽን 
መንስኤው እና ህክምናውን በ ዶር ትልቅ ሰው በ ዮቲውብ አሁን ይመልከቱ",
774,2022-02-25 18:57:34+00:00,-1001102021238,"ዶር ትልቅ ሰው ዳኛቸው
የማህፀን እና ፅንስ ህክምና ስፔሻሊስት 

በ ሃያት ሆስፒታል ሜዲካል ኮሌጅ 
251116 624488
09 09 46 46 46",
773,2022-02-25 17:46:07+00:00,-1001102021238,,
772,2022-02-25 17:46:07+00:00,-1001102021238,,
771,2022-02-25 17:46:07+00:00,-1001102021238,,
770,2022-02-25 17:46:07+00:00,-1001102021238,,
769,2022-02-25 17:46:07+00:00,-1001102021238,,
768,2022-02-25 17:46:07+00:00,-1001102021238,,
767,2022-02-25 17:46:07+00:00,-1001102021238,,
766,2022-02-25 17:46:06+00:00,-1001102021238,"ዛሬ ምሽት 330 በ ፋና ቴሌቪዥን ዶክተርስ    ኢትዮጵያ 

የብዙ ሴቶች ጥያቄ የሆነው የማህፀን ኢንፌክሽን መንስኤዎች 

የማህፀን ኢንፌክሽን እንዴት ይከሰታል  ሽታ ሊያመጥ ይችላል ወይ  የ ማህፀን ኢንፌክሽን ቅድመ ምልክቶችስ ምንድን ናቸው 

በ ዶር ትልቅ ሰው በ ሃያት ሆስፒታል የማህፀንና ፅንስ ህክምና ስፔሻሊስት ሙሉ መረጃዎችንና የህክምና አማራጮችን ያድምጡ።

የዶክተርስ ኢትዮጵያ የ ሳምንቱ እንግዳችን የ ቢዝነስ አማካሪና አስተማሪ አቶ ሮቤል ስለ ህይወት ማጣፈጫ ቅመሞች እንዲህ ይለናል።

በተጨማሪም ልዮ ልዮ ፕሮግራሞችን ወደናንተ ይዘን እንመጣለን ።

ካርድ ሳያወጡ እቤትዎ ሆነው የህክምና መረጃዎችን ይከታተላሉ 

ይህን ፕሮግራም ስፖንሰር ያደረጉላቹ 

ሃያት ሆስፒታል ሜዲካል ኮሌጅ
ራማዳ አዲስ ሆቴል  

አዘጋጅ እና አቅራቢ 

የመባ ኢንተርቴይመንት",
765,2022-02-24 17:09:10+00:00,-1001102021238,"ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ


በ ኮሌስትሮል ምክንያት የሚመጡ ህመሞች እስከ ሞት ያደርሳሉ

ብዙ ቅባት ያለው ምግብ መመገብ እና እንቅስቃሴ አለማድረግ ለ ኮሌስትሮል አንዱ ምክንያት ነው

በ ዘር ይተላለፋል ወይ 

እነዚህ መጥፎ ኮሌስትሮሎች መጠናቸው ሲጨምር ደም ስሮቻችን ውስጥ መጋገር ይጀምራል ።

ዶር ኤሊያስ  የውስጥ ደዌ ስፔሻሊስት ሃኪሞ ማግኘት ምፈልጉ ሃያት ሆስፒታል ዘወትር በስራ ሰአት ማግኘች ይችላሉ ።
youtube",
764,2022-02-18 16:56:56+00:00,-1001102021238,,
763,2022-02-18 16:56:56+00:00,-1001102021238,,
762,2022-02-18 16:56:56+00:00,-1001102021238,,
761,2022-02-18 16:56:56+00:00,-1001102021238,,
760,2022-02-18 16:56:55+00:00,-1001102021238,,
759,2022-02-18 16:56:55+00:00,-1001102021238,"ውድ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች ዛሬም እንደተለመደው በ አስተማሪ እና አዝናኝ ፕሮግራሞቻችን ወደ እናንተ ምሽት 330 ላይ በ ፋና ቴሌቪዥን እንቀርባለን ።

ዛሬም በ ልዮ ልዮ ፕሮግራሞቻችን ከእናንተ ተመልካቾቻችን የተጠየቁ ጥያቄውችን እንመልሳለን ።

ከ 200 በላይ የራስ ምታት ህመም እንዳለ ያቃሉ  

ዛሬ ምሽት ዶር ኤሊያስ ሳሙኤል በ 
ሃያት ሆስፒታል ሜዲካል ኮሌጅ የ ውስጥ ደዌ ስፔሻሊስት ስለ ራስ ምታት ህመም መልስ ይሰጠናል ።

ምን ይሄ ብቻ ባለ ትዳር ሆነው ድንገት በ ትዳር ውስጥ የ ባህሪ ለውጥ ንጭንጭ  ኩርፊያ በተጨማሪም ስንፈተ ወሲብ ያስከትላል ። ምን ይሆን 

ሌሎችም አስተማሪና አዝናኝ ፕሮግራሞቻችን ወደ እናንተ ዛሬ አርብ ምሽት 330 በ ፋና ቴሌቪዥን ይደርሳሉ ።

                   ዶክተርስ ኢትዮጵያ 
ባሉበት ቦታ ሆነው ካርድ ሳያወጡ ይታከሙ 

የዶክተርስ ኢትዮጵያ ስፖንሰሮች 

ሃያት ሆስፒታል ሜዲካል ኮሌጅ
ራማዳ አዲስ ሆቴል",
758,2022-02-17 17:29:28+00:00,-1001102021238,"ኮሌስትሮል ህመም ነው ወይ

ኮሌስትሮል የሚባል ህመም የለም 

ሁሉም ሰው ኮሌስትሮል አለው 

ታድያ ኮሌስትሮል አለብህሽ ይባላል 

አሁኑኑ ይመልከቱ ዶር ኤሊያስ ሳሙኤል በ ሃያት ሆስፒታል የውስጥ ደዌ ስፔሻሊስት ሃኪም ስለ ኮሌስትሮል እንዲህ ይለናል 

አሁኑኑ ይመልከቱ",
757,2022-02-11 18:39:23+00:00,-1001102021238,"ወንዶች ላይ የ ጡት መተለቅ መንስኤዎች 

ወንዶች እንደ ሴት ጡት ሊኖራቸው ይችላል 

ህክምና ግን አለው",
756,2022-02-11 17:23:23+00:00,-1001102021238,,
755,2022-02-11 17:23:23+00:00,-1001102021238,,
754,2022-02-11 17:23:23+00:00,-1001102021238,,
753,2022-02-11 17:23:23+00:00,-1001102021238,"ዛሬ አርብ ምሽት 330 በ ፋና ቴሌቪዥን 

የወንድ ልጅ ጡት እንደሴት ሊያድግ እንደሚችል ያቃሉ 

ይህ ነገር ካጋጠሞ አያሳስቦ ህክምና አለው  ዛሬ ምሽት በ ፋና ቴሌቪዥን ይጠብቁን ።

ዶር ጄነት በ ሃያት ሆስፒታል የጥርስ ሃኪም የጥርስ ህመምን ሊያመጡ የሚችሉ ሌሎች የህመም አይነቶችን እንዲህ ትለናለች 

የ ጨጓራ ህመም ጥርሷን ሊያሳምም እንደሚችል ያቃሉ  የስኳር ህመምስ  ዛሬ ምሽት መልሱን ይጠብቁን።

የዶክተርስ ኢትዮጵያ ስፖንሰሮች 

ሃያት ሜዲካል ሆስፒታል 
ራማዳ አዲስ ሆቴል",
752,2022-02-08 18:21:30+00:00,-1001102021238,,
751,2022-02-08 18:20:57+00:00,-1001102021238,"የእርዳታ ጥሪ 

ታዳጊ ኤልሮኢ አብርሃም ሁሉቱም ኩላሊቶቹ መስራት አቁመዋል አሁን ላይ ዲያሊሲስ እያደረገ ሲሆን ።

ለ ንቅለ ተከላ ወረፋ እየጠበቀ ይገኛል ይህ ታዳጊ የ 18 አመት ታዳጊ  ልጅ ሲሆን በ ዶክተርስ ኢትዮጵያ ፕሮግራም ላይ ከተጋበዙ እንግዶቻችን በጣም ጠንካራ ለብዙዎች አርአያ የሆነ ልጅ ነው።

በሚችሉት አቅም መርዳት ይችላሉ

09 11 41 80 15 
09 23 80 68 99

ከላይ ባሉት ቁጥሮች በመደወል ማግኘት ይችላሉ 

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ",
750,2022-02-05 04:59:06+00:00,-1001102021238,"የካንሰር ተጋላጭነትን ለመቀነስ ከላይ በምስሉ ላይ ያለውን ይተግብሩ

ሼር ያድርጉ",
